tick;adc
919.000000;3707.222168
920.000000;3718.341064
921.000000;3727.992920
922.000000;3737.569824
923.000000;3745.060791
924.000000;3751.017090
925.000000;3757.348389
926.000000;3764.958252
927.000000;3774.239258
928.000000;3785.191162
929.000000;3796.676758
930.000000;3803.217285
931.000000;3810.436035
932.000000;3819.792236
933.000000;3828.686279
934.000000;3836.729248
935.000000;3845.108154
936.000000;3853.987549
937.000000;3862.227783
938.000000;3870.158447
939.000000;3878.369873
940.000000;3886.961426
941.000000;3895.531250
942.000000;3903.174561
943.000000;3911.636719
944.000000;3922.158691
945.000000;3930.870850
946.000000;3937.608887
947.000000;3944.823975
948.000000;3951.992432
949.000000;3958.395996
950.000000;3964.794434
951.000000;3971.763672
952.000000;3979.165527
953.000000;3986.168457
954.000000;3991.930420
955.000000;3997.061768
956.000000;4002.973877
957.000000;4010.448242
958.000000;4018.875244
959.000000;4026.874268
960.000000;4032.712402
961.000000;4034.073975
962.000000;4034.497803
963.000000;4033.242676
964.000000;4028.792480
965.000000;4028.239746
966.000000;4028.468750
967.000000;4026.892334
968.000000;4025.991699
969.000000;4025.165039
970.000000;4024.980957
971.000000;4026.286621
972.000000;4028.577637
973.000000;4029.465088
974.000000;4029.946289
975.000000;4031.126221
976.000000;4032.403564
977.000000;4031.855225
978.000000;4029.570801
979.000000;4028.878174
980.000000;4029.548096
981.000000;4028.142334
982.000000;4024.651611
983.000000;4023.415527
984.000000;4024.052490
985.000000;4025.077148
986.000000;4025.736816
987.000000;4026.650391
988.000000;4027.702393
989.000000;4026.854004
990.000000;4024.307373
991.000000;4022.229248
992.000000;4022.450439
993.000000;4023.581787
994.000000;4023.378174
995.000000;4022.050781
996.000000;4022.194824
997.000000;4022.801758
998.000000;4023.917725
999.000000;4024.212646
1000.000000;4024.242676
1001.000000;4023.952881
1002.000000;4022.791016
1003.000000;4022.060791
1004.000000;4021.960205
1005.000000;4021.160645
1006.000000;4020.085449
1007.000000;4019.884277
1008.000000;4021.356445
1009.000000;4022.979980
1010.000000;4022.704590
1011.000000;4021.618896
1012.000000;4021.202393
1013.000000;4020.941406
1014.000000;4020.508301
1015.000000;4020.405518
1016.000000;4021.166748
1017.000000;4021.872559
1018.000000;4021.305420
1019.000000;4020.099365
1020.000000;4019.781494
1021.000000;4019.635010
1022.000000;4019.105957
1023.000000;4019.597656
1024.000000;4021.203125
1025.000000;4021.977295
1026.000000;4021.727539
1027.000000;4021.618896
1028.000000;4021.574219
1029.000000;4021.114502
1030.000000;4020.870361
1031.000000;4020.890137
1032.000000;4020.868408
1033.000000;4021.989746
1034.000000;4023.483887
1035.000000;4023.570068
1036.000000;4022.948486
1037.000000;4022.855713
1038.000000;4022.276855
1039.000000;4021.362061
1040.000000;4021.046875
1041.000000;4021.325195
1042.000000;4021.040771
1043.000000;4019.812988
1044.000000;4019.029297
1045.000000;4020.307373
1046.000000;4021.377930
1047.000000;4020.887695
1048.000000;4020.730225
1049.000000;4020.977295
1050.000000;4021.204590
1051.000000;4021.952881
1052.000000;4023.299561
1053.000000;4023.625732
1054.000000;4022.184326
1055.000000;4020.218506
1056.000000;4019.331787
1057.000000;4020.578857
1058.000000;4022.790283
1059.000000;4022.698242
1060.000000;4022.288086
1061.000000;4022.679443
1062.000000;4023.167725
1063.000000;4023.060059
1064.000000;4022.798096
1065.000000;4023.592773
1066.000000;4022.630127
1067.000000;4017.409912
1068.000000;4016.015137
1069.000000;4018.177002
1070.000000;4019.968994
1071.000000;4020.913574
1072.000000;4022.038330
1073.000000;4022.017578
1074.000000;4016.696045
1075.000000;4007.676514
1076.000000;4002.353516
1077.000000;3998.632813
1078.000000;3993.671875
1079.000000;3988.944580
1080.000000;3986.106445
1081.000000;3985.130371
1082.000000;3983.396729
1083.000000;3979.453369
1084.000000;3975.467773
1085.000000;3973.435791
1086.000000;3973.831055
1087.000000;3974.137695
1088.000000;3973.218994
1089.000000;3971.884766
1090.000000;3969.540283
1091.000000;3966.634521
1092.000000;3964.439697
